Id,GEOID,name,homerule,hrnew
1600000US4810648,4810648,"Brookside Village city, Texas",0,0
1600000US4810708,4810708,"Browndell city, Texas",0,0
1600000US4810756,4810756,"Brownsboro city, Texas",0,0
1600000US4810828,4810828,"Bruceville-Eddy city, Texas",0,0
1600000US4810852,4810852,"Brundage CDP, Texas",0,0
1600000US4810876,4810876,"Bruni CDP, Texas",0,0
1600000US4810897,4810897,"Brushy Creek CDP, Texas",0,0
1600000US4810960,4810960,"Bryson city, Texas",0,0
1600000US4810984,4810984,"Buchanan Dam CDP, Texas",0,0
1600000US4810990,4810990,"Buchanan Lake Village CDP, Texas",0,0
1600000US4811020,4811020,"Buckholts town, Texas",0,0
1600000US4811102,4811102,"Buena Vista CDP, Texas",0,0
1600000US4811116,4811116,"Buffalo city, Texas",0,0
1600000US4811128,4811128,"Buffalo Gap town, Texas",0,0
1600000US4811155,4811155,"Buffalo Springs village, Texas",0,0
1600000US4811212,4811212,"Bullard town, Texas",0,0
1600000US4811236,4811236,"Buna CDP, Texas",0,0
1600000US4811300,4811300,"Bunker Hill Village city, Texas",0,0
1600000US4811380,4811380,"Burke city, Texas",0,0
1600000US4811536,4811536,"Burton city, Texas",0,0
1600000US4811626,4811626,"Butterfield CDP, Texas",0,0
1600000US4811644,4811644,"Byers city, Texas",0,0
1600000US4811656,4811656,"Bynum town, Texas",0,0
1600000US4811692,4811692,"Cactus city, Texas",0,0
1600000US4811716,4811716,"Caddo Mills city, Texas",0,0
1600000US4811836,4811836,"Caldwell city, Texas",0,0
1600000US4811940,4811940,"Callender Lake CDP, Texas",0,0
1600000US4811968,4811968,"Callisburg city, Texas",0,0
1600000US4811992,4811992,"Calvert city, Texas",0,0
1600000US4812010,4812010,"Camargito CDP, Texas",0,0
1600000US4812045,4812045,"Cameron Park CDP, Texas",0,0
1600000US4812334,4812334,"Camp Swift CDP, Texas",0,0
1600000US4812388,4812388,"Camp Wood city, Texas",0,0
1600000US4812112,4812112,"Campbell city, Texas",0,0
1600000US4812226,4812226,"Campo Verde CDP, Texas",0,0
1600000US4812412,4812412,"Canadian city, Texas",0,0
1600000US4812472,4812472,"Caney City town, Texas",0,0
1600000US4812496,4812496,"Canton city, Texas",0,0
1600000US4812502,4812502,"Cantu Addition CDP, Texas",0,0
1600000US4812508,4812508,"Canutillo CDP, Texas",0,0
1600000US4812562,4812562,"Canyon Creek CDP, Texas",0,0
1600000US4812580,4812580,"Canyon Lake CDP, Texas",0,0
1600000US4812600,4812600,"Cape Royale CDP, Texas",0,0
1600000US4812736,4812736,"Carbon town, Texas",0,0
1600000US4812895,4812895,"Carl's Corner town, Texas",0,0
1600000US4812892,4812892,"Carlsbad CDP, Texas",0,0
1600000US4812916,4812916,"Carmine city, Texas",0,0
1600000US4812982,4812982,"Carrizo Hill CDP, Texas",0,0
1600000US4813128,4813128,"Casa Blanca CDP, Texas",0,0
1600000US4813150,4813150,"Casas CDP, Texas",0,0
1600000US4813198,4813198,"Cashion Community city, Texas",0,0
1600000US4813276,4813276,"Castle Hills city, Texas",0,0
1600000US4813312,4813312,"Castroville city, Texas",0,0
1600000US4813324,4813324,"Catarina CDP, Texas",0,0
1600000US4813570,4813570,"Cedar Point CDP, Texas",0,0
1600000US4813672,4813672,"Celeste city, Texas",0,0
1600000US4813900,4813900,"Centerville city, Texas",0,0
1600000US4813972,4813972,"Central Gardens CDP, Texas",0,0
1600000US4814038,4814038,"César Chávez CDP, Texas",0,0
1600000US4814224,4814224,"Chandler city, Texas",0,0
1600000US4814236,4814236,"Channelview CDP, Texas",0,0
1600000US4814260,4814260,"Channing city, Texas",0,0
1600000US4814266,4814266,"Chaparrito CDP, Texas",0,0
1600000US4814290,4814290,"Chapeno CDP, Texas",0,0
1600000US4814404,4814404,"Charlotte city, Texas",0,0
1600000US4814584,4814584,"Chester town, Texas",0,0
1600000US4814620,4814620,"Chico city, Texas",0,0
1600000US4814680,4814680,"Chillicothe city, Texas",0,0
1600000US4814692,4814692,"Chilton CDP, Texas",0,0
1600000US4814704,4814704,"China city, Texas",0,0
1600000US4814716,4814716,"China Grove town, Texas",0,0
1600000US4814740,4814740,"China Spring CDP, Texas",0,0
1600000US4814776,4814776,"Chireno city, Texas",0,0
1600000US4814860,4814860,"Christine town, Texas",0,0
1600000US4814872,4814872,"Christoval CDP, Texas",0,0
1600000US4814880,4814880,"Chula Vista CDP (Cameron County), Texas",0,0
1600000US4814881,4814881,"Chula Vista CDP (Maverick County), Texas",0,0
1600000US4814882,4814882,"Chula Vista CDP (Zavala County), Texas",0,0
1600000US4814927,4814927,"Cienegas Terrace CDP, Texas",0,0
1600000US4814929,4814929,"Cinco Ranch CDP, Texas",0,0
1600000US4814986,4814986,"Circle D-KC Estates CDP, Texas",0,0
1600000US4815028,4815028,"Citrus City CDP, Texas",0,0
1600000US4815112,4815112,"Clarendon city, Texas",0,0
1600000US4815172,4815172,"Clarksville City city, Texas",0,0
1600000US4815160,4815160,"Clarksville city, Texas",0,0
1600000US4815196,4815196,"Claude city, Texas",0,0
1600000US4815328,4815328,"Clear Lake Shores city, Texas",0,0
1600000US4815472,4815472,"Clifton city, Texas",0,0
1600000US4815544,4815544,"Clint town, Texas",0,0
1600000US4815628,4815628,"Cloverleaf CDP, Texas",0,0
1600000US4815676,4815676,"Clyde city, Texas",0,0
1600000US4815700,4815700,"Coahoma town, Texas",0,0
1600000US4815796,4815796,"Cockrell Hill city, Texas",0,0
1600000US4815820,4815820,"Coffee City town, Texas",0,0
1600000US4815892,4815892,"Coldspring city, Texas",0,0
1600000US4816036,4816036,"Collinsville town, Texas",0,0
1600000US4816048,4816048,"Colmesneil city, Texas",0,0
1600000US4816110,4816110,"Colorado Acres CDP, Texas",0,0
1600000US4816168,4816168,"Columbus city, Texas",0,0
1600000US4816192,4816192,"Comanche city, Texas",0,0
1600000US4816204,4816204,"Combes town, Texas",0,0
1600000US4816216,4816216,"Combine city, Texas",0,0
1600000US4816228,4816228,"Comfort CDP, Texas",0,0
1600000US4816252,4816252,"Como town, Texas",0,0
1600000US4816300,4816300,"Concepcion CDP, Texas",0,0
1600000US4816540,4816540,"Cool city, Texas",0,0
1600000US4816552,4816552,"Coolidge town, Texas",0,0
1600000US4816564,4816564,"Cooper city, Texas",0,0
1600000US4816636,4816636,"Copper Canyon town, Texas",0,0
1600000US4817024,4817024,"Corral City town, Texas",0,0
1600000US4817036,4817036,"Corrigan town, Texas",0,0
1600000US4817200,4817200,"Cottonwood city, Texas",0,0
1600000US4817208,4817208,"Cottonwood Shores city, Texas",0,0
1600000US4817216,4817216,"Cotulla city, Texas",0,0
1600000US4817236,4817236,"Country Acres CDP, Texas",0,0
1600000US4817312,4817312,"Coupland city, Texas",0,0
1600000US4817336,4817336,"Cove city, Texas",0,0
1600000US4817372,4817372,"Covington city, Texas",0,0
1600000US4817408,4817408,"Coyanosa CDP, Texas",0,0
1600000US4817426,4817426,"Coyote Acres CDP, Texas",0,0
1600000US4817429,4817429,"Coyote Flats city, Texas",0,0
1600000US4817504,4817504,"Crandall city, Texas",0,0
1600000US4817516,4817516,"Crane city, Texas",0,0
1600000US4817540,4817540,"Cranfills Gap city, Texas",0,0
1600000US4817564,4817564,"Crawford town, Texas",0,0
1600000US4817612,4817612,"Creedmoor city, Texas",0,0
1600000US4817648,4817648,"Cresson city, Texas",0,0
1600000US4817756,4817756,"Crosby CDP, Texas",0,0
1600000US4817768,4817768,"Crosbyton city, Texas",0,0
1600000US4817811,4817811,"Cross Mountain CDP, Texas",0,0
1600000US4817816,4817816,"Cross Plains town, Texas",0,0
1600000US4817852,4817852,"Cross Roads town, Texas",0,0
1600000US4817917,4817917,"Cross Timber town, Texas",0,0
1600000US4817948,4817948,"Crowell city, Texas",0,0
1600000US4818104,4818104,"Cuevitas CDP, Texas",0,0
1600000US4818128,4818128,"Cumby city, Texas",0,0
1600000US4818134,4818134,"Cumings CDP, Texas",0,0
1600000US4818152,4818152,"Cuney town, Texas",0,0
1600000US4818224,4818224,"Cushing city, Texas",0,0
1600000US4818260,4818260,"Cut and Shoot city, Texas",0,0
1600000US4818476,4818476,"Daisetta city, Texas",0,0
1600000US4819084,4819084,"Dalworthington Gardens city, Texas",0,0
1600000US4819108,4819108,"Damon CDP, Texas",0,0
1600000US4819120,4819120,"Danbury city, Texas",0,0
1600000US4819288,4819288,"Darrouzett town, Texas",0,0
1600000US4819420,4819420,"Dawson town, Texas",0,0
1600000US4819435,4819435,"Dayton Lakes city, Texas",0,0
1600000US4819648,4819648,"De Kalb city, Texas",0,0
1600000US4819456,4819456,"Dean city, Texas",0,0
1600000US4819570,4819570,"DeCordova city, Texas",0,0
1600000US4819624,4819624,"Deer Park city, Texas",0,0
1600000US4819714,4819714,"Del Mar Heights CDP, Texas",0,0
1600000US4819808,4819808,"Del Sol CDP, Texas",0,0
1600000US4819708,4819708,"Dell City city, Texas",0,0
1600000US4819732,4819732,"Delmita CDP, Texas",0,0
1600000US4820020,4820020,"Deport city, Texas",0,0
1600000US4820128,4820128,"Detroit town, Texas",0,0
1600000US4820140,4820140,"Devers city, Texas",0,0
1600000US4820152,4820152,"Devine city, Texas",0,0
1600000US4820212,4820212,"Deweyville CDP, Texas",0,0
1600000US4820248,4820248,"D'Hanis CDP, Texas",0,0
1600000US4820332,4820332,"Dickens city, Texas",0,0
1600000US4820428,4820428,"Dilley city, Texas",0,0
1600000US4820540,4820540,"DISH town, Texas",0,0
1600000US4820680,4820680,"Dodd City town, Texas",0,0
1600000US4820716,4820716,"Dodson town, Texas",0,0
1600000US4820734,4820734,"Doffing CDP, Texas",0,0
1600000US4820848,4820848,"Domino town, Texas",0,0
1600000US4820926,4820926,"Doolittle CDP, Texas",0,0
1600000US4820932,4820932,"Dorchester city, Texas",0,0
1600000US4821028,4821028,"Double Oak town, Texas",0,0
1600000US4821112,4821112,"Douglassville town, Texas",0,0
1600000US4821412,4821412,"Driftwood CDP, Texas",0,0
1600000US4821424,4821424,"Dripping Springs city, Texas",0,0
1600000US4821436,4821436,"Driscoll city, Texas",0,0
1600000US4821484,4821484,"Dublin city, Texas",0,0
1600000US4823398,4823398,"E. Lopez CDP, Texas",0,0
1600000US4821844,4821844,"Eagle Lake city, Texas",0,0
1600000US4821904,4821904,"Early city, Texas",0,0
1600000US4821928,4821928,"Earth city, Texas",0,0
1600000US4821958,4821958,"East Alto Bonito CDP, Texas",0,0
1600000US4821988,4821988,"East Bernard city, Texas",0,0
1600000US4822168,4822168,"East Mountain city, Texas",0,0
1600000US4822276,4822276,"East Tawakoni city, Texas",0,0
1600000US4822192,4822192,"Easton city, Texas",0,0
1600000US4822516,4822516,"Ector city, Texas",0,0
1600000US4822528,4822528,"Edcouch city, Texas",0,0
1600000US4822552,4822552,"Eden city, Texas",0,0
1600000US4822588,4822588,"Edgecliff Village town, Texas",0,0
1600000US4822593,4822593,"Edgewater Estates CDP, Texas",0,0
1600000US4822612,4822612,"Edgewood town, Texas",0,0
1600000US4822708,4822708,"Edmonson town, Texas",0,0
1600000US4822744,4822744,"Edom city, Texas",0,0
1600000US4822768,4822768,"Edroy CDP, Texas",0,0
1600000US4822810,4822810,"Eidson Road CDP, Texas",0,0
1600000US4822853,4822853,"El Brazil CDP, Texas",0,0
1600000US4822858,4822858,"El Camino Angosto CDP, Texas",0,0
1600000US4822892,4822892,"El Castillo CDP, Texas",0,0
1600000US4822898,4822898,"El Cenizo CDP, Texas",0,0
1600000US4822905,4822905,"El Cenizo city, Texas",0,0
1600000US4822920,4822920,"El Chaparral CDP, Texas",0,0
1600000US4823080,4823080,"El Indio CDP, Texas",0,0
1600000US4823164,4823164,"El Lago city, Texas",0,0
1600000US4823278,4823278,"El Mesquite CDP, Texas",0,0
1600000US4824013,4824013,"El Quiote CDP, Texas",0,0
1600000US4824015,4824015,"El Rancho Vela CDP, Texas",0,0
1600000US4824018,4824018,"El Refugio CDP, Texas",0,0
1600000US4824055,4824055,"El Socio CDP, Texas",0,0
1600000US4822840,4822840,"Elbert CDP, Texas",0,0
1600000US4822960,4822960,"Eldorado city, Texas",0,0
1600000US4823062,4823062,"Elias-Fela Solis CDP, Texas",0,0
1600000US4823140,4823140,"Elkhart town, Texas",0,0
1600000US4823254,4823254,"Elm Creek CDP, Texas",0,0
1600000US4823272,4823272,"Elmendorf city, Texas",0,0
1600000US4823356,4823356,"Elmo CDP, Texas",0,0
1600000US4824158,4824158,"Emerald Bay CDP, Texas",0,0
1600000US4824168,4824168,"Emhouse town, Texas",0,0
1600000US4824216,4824216,"Emory city, Texas",0,0
1600000US4824223,4824223,"Encantada-Ranchito-El Calaboz CDP, Texas",0,0
1600000US4824228,4824228,"Enchanted Oaks town, Texas",0,0
1600000US4824240,4824240,"Encinal city, Texas",0,0
1600000US4824252,4824252,"Encino CDP, Texas",0,0
1600000US4824552,4824552,"Escobares city, Texas",0,0
1600000US4824636,4824636,"Estelline town, Texas",0,0
1600000US4824738,4824738,"Eugenio Saenz CDP, Texas",0,0
1600000US4824816,4824816,"Eureka city, Texas",0,0
1600000US4824828,4824828,"Eustace city, Texas",0,0
1600000US4824840,4824840,"Evadale CDP, Texas",0,0
1600000US4824864,4824864,"Evant town, Texas",0,0
1600000US4824894,4824894,"Evergreen CDP, Texas",0,0
1600000US4825032,4825032,"Fabens CDP, Texas",0,0
1600000US4825038,4825038,"Fabrica CDP, Texas",0,0
1600000US4825068,4825068,"Fairchilds village, Texas",0,0
1600000US4825104,4825104,"Fairfield city, Texas",0,0
1600000US4825344,4825344,"Falcon Heights CDP, Texas",0,0
1600000US4825348,4825348,"Falcon Lake Estates CDP, Texas",0,0
1600000US4825352,4825352,"Falcon Mesa CDP, Texas",0,0
1600000US4825356,4825356,"Falcon Village CDP, Texas",0,0
1600000US4825338,4825338,"Falconaire CDP, Texas",0,0
1600000US4825368,4825368,"Falfurrias city, Texas",0,0
1600000US4825392,4825392,"Falls City city, Texas",0,0
1600000US4825397,4825397,"Falman CDP, Texas",0,0
1600000US4825404,4825404,"Fannett CDP, Texas",0,0
1600000US4825488,4825488,"Farmersville city, Texas",0,0
1600000US4825548,4825548,"Farwell city, Texas",0,0
1600000US4825644,4825644,"Fayetteville city, Texas",0,0
1600000US4825656,4825656,"Faysville CDP, Texas",0,0
1600000US4825744,4825744,"Fernando Salinas CDP, Texas",0,0
1600000US4825752,4825752,"Ferris city, Texas",0,0
1600000US4825795,4825795,"Fifth Street CDP, Texas",0,0
1600000US4826028,4826028,"Flatonia town, Texas",0,0
1600000US4826130,4826130,"Flor del Rio CDP, Texas",0,0
1600000US4826136,4826136,"Florence city, Texas",0,0
1600000US4826220,4826220,"Flowella CDP, Texas",0,0
1600000US4826268,4826268,"Floydada city, Texas",0,0
1600000US4826328,4826328,"Follett city, Texas",0,0
1600000US4826640,4826640,"Forsan city, Texas",0,0
1600000US4826664,4826664,"Fort Bliss CDP, Texas",0,0
1600000US4826680,4826680,"Fort Clark Springs CDP, Texas",0,0
1600000US4826688,4826688,"Fort Davis CDP, Texas",0,0
1600000US4826724,4826724,"Fort Hancock CDP, Texas",0,0
1600000US4826736,4826736,"Fort Hood CDP, Texas",0,0
1600000US4826808,4826808,"Fort Stockton city, Texas",0,0
1600000US4827102,4827102,"Four Corners CDP, Texas",0,0
1600000US4827124,4827124,"Four Points CDP, Texas",0,0
1600000US4827144,4827144,"Fowlerton CDP, Texas",0,0
1600000US4827288,4827288,"Franklin city, Texas",0,0
1600000US4827300,4827300,"Frankston town, Texas",0,0
1600000US4827432,4827432,"Freer city, Texas",0,0
1600000US4827540,4827540,"Fresno CDP, Texas",0,0
1600000US4827660,4827660,"Friona city, Texas",0,0
1600000US4827696,4827696,"Fritch city, Texas",0,0
1600000US4827744,4827744,"Fronton CDP, Texas",0,0
1600000US4827748,4827748,"Fronton Ranchettes CDP, Texas",0,0
1600000US4827768,4827768,"Frost city, Texas",0,0
1600000US4827804,4827804,"Fruitvale city, Texas",0,0
1600000US4827888,4827888,"Fulton town, Texas",0,0
1600000US4827972,4827972,"Gail CDP, Texas",0,0
1600000US4828008,4828008,"Gallatin city, Texas",0,0
1600000US4828080,4828080,"Ganado city, Texas",0,0
1600000US4828128,4828128,"Garceno CDP, Texas",0,0
1600000US4828152,4828152,"Garciasville CDP, Texas",0,0
1600000US4828176,4828176,"Garden City CDP, Texas",0,0
1600000US4828248,4828248,"Garden Ridge city, Texas",0,0
1600000US4828200,4828200,"Gardendale CDP, Texas",0,0
1600000US4828320,4828320,"Garfield CDP, Texas",0,0
1600000US4829036,4829036,"Garrett town, Texas",0,0
1600000US4829060,4829060,"Garrison city, Texas",0,0
1600000US4829108,4829108,"Gary City town, Texas",0,0
1600000US4829114,4829114,"Garza-Salinas II CDP, Texas",0,0
1600000US4829384,4829384,"Geronimo CDP, Texas",0,0
1600000US4829408,4829408,"Gholson city, Texas",0,0
1600000US4829612,4829612,"Girard CDP, Texas",0,0
1600000US4829876,4829876,"Glen Rose city, Texas",0,0
1600000US4829912,4829912,"Glidden CDP, Texas",0,0
1600000US4829972,4829972,"Godley city, Texas",0,0
1600000US4830044,4830044,"Goldsmith city, Texas",0,0
1600000US4830056,4830056,"Goldthwaite city, Texas",0,0
1600000US4830080,4830080,"Goliad city, Texas",0,0
1600000US4830092,4830092,"Golinda city, Texas",0,0
1600000US4830188,4830188,"Goodlow city, Texas",0,0
1600000US4830224,4830224,"Goodrich city, Texas",0,0
1600000US4830272,4830272,"Gordon city, Texas",0,0
1600000US4830296,4830296,"Goree city, Texas",0,0
1600000US4830380,4830380,"Graford city, Texas",0,0
1600000US4830476,4830476,"Grand Saline city, Texas",0,0
1600000US4830440,4830440,"Grandfalls town, Texas",0,0
1600000US4830512,4830512,"Grandview city, Texas",0,0
1600000US4830548,4830548,"Granger city, Texas",0,0
1600000US4830608,4830608,"Granjeno city, Texas",0,0
1600000US4830629,4830629,"Grape Creek CDP, Texas",0,0
1600000US4830632,4830632,"Grapeland city, Texas",0,0
1600000US4830752,4830752,"Grays Prairie village, Texas",0,0
1600000US4830806,4830806,"Greatwood CDP, Texas",0,0
1600000US4830890,4830890,"Green Valley Farms CDP, Texas",0,0
1600000US4831064,4831064,"Gregory city, Texas",0,0
1600000US4831100,4831100,"Grey Forest city, Texas",0,0
1600000US4831280,4831280,"Groesbeck city, Texas",0,0
1600000US4831292,4831292,"Groom town, Texas",0,0
1600000US4831340,4831340,"Groveton city, Texas",0,0
1600000US4831412,4831412,"Gruver city, Texas",0,0
1600000US4831442,4831442,"Guadalupe Guerra CDP, Texas",0,0
1600000US4831484,4831484,"Guerra CDP, Texas",0,0
1600000US4831616,4831616,"Gunter city, Texas",0,0
1600000US4831628,4831628,"Gustine town, Texas",0,0
1600000US4831640,4831640,"Guthrie CDP, Texas",0,0
1600000US4831646,4831646,"Gutierrez CDP, Texas",0,0
1600000US4832910,4832910,"H. Cuellar Estates CDP, Texas",0,0
1600000US4831715,4831715,"Hackberry town, Texas",0,0
1600000US4831820,4831820,"Hale Center city, Texas",0,0
1600000US4831868,4831868,"Hallettsville city, Texas",0,0
1600000US4831880,4831880,"Hallsburg city, Texas",0,0
1600000US4831904,4831904,"Hallsville city, Texas",0,0
1600000US4831952,4831952,"Hamilton city, Texas",0,0
1600000US4831964,4831964,"Hamlin city, Texas",0,0
1600000US4832156,4832156,"Happy town, Texas",0,0
1600000US4832240,4832240,"Hardin city, Texas",0,0
1600000US4832300,4832300,"Hargill CDP, Texas",0,0
1600000US4832456,4832456,"Harper CDP, Texas",0,0
1600000US4832576,4832576,"Hart city, Texas",0,0
1600000US4832612,4832612,"Hartley CDP, Texas",0,0
1600000US4832696,4832696,"Haskell city, Texas",0,0
1600000US4832720,4832720,"Haslet city, Texas",0,0
1600000US4832792,4832792,"Havana CDP, Texas",0,0
1600000US4832810,4832810,"Hawk Cove city, Texas",0,0
1600000US4832816,4832816,"Hawkins city, Texas",0,0
1600000US4832840,4832840,"Hawley city, Texas",0,0
1600000US4832906,4832906,"Hays city, Texas",0,0
1600000US4833008,4833008,"Hebbronville CDP, Texas",0,0
1600000US4833020,4833020,"Hebron town, Texas",0,0
1600000US4833044,4833044,"Hedley city, Texas",0,0
1600000US4833068,4833068,"Hedwig Village city, Texas",0,0
1600000US4833092,4833092,"Heidelberg CDP, Texas",0,0
1600000US4833146,4833146,"Helotes city, Texas",0,0
1600000US4833188,4833188,"Hemphill city, Texas",0,0
1600000US4833200,4833200,"Hempstead city, Texas",0,0
1600000US4833284,4833284,"Henrietta city, Texas",0,0
1600000US4833356,4833356,"Hermleigh CDP, Texas",0,0
1600000US4833476,4833476,"Hickory Creek town, Texas",0,0
1600000US4833548,4833548,"Hico city, Texas",0,0
1600000US4833578,4833578,"Hideaway city, Texas",0,0
1600000US4833608,4833608,"Higgins city, Texas",0,0
1600000US4833794,4833794,"Highland Haven city, Texas",0,0
1600000US4833836,4833836,"Highlands CDP, Texas",0,0
1600000US4833968,4833968,"Hill Country Village city, Texas",0,0
1600000US4833980,4833980,"Hillcrest village, Texas",0,0
1600000US4834105,4834105,"Hillside Acres CDP, Texas",0,0
1600000US4834130,4834130,"Hilltop CDP (Frio County), Texas",0,0
1600000US4834133,4834133,"Hilltop CDP (Starr County), Texas",0,0
1600000US4834136,4834136,"Hilltop Lakes CDP, Texas",0,0
1600000US4834148,4834148,"Hilshire Village city, Texas",0,0
1600000US4834478,4834478,"Holiday Beach CDP, Texas",0,0
1600000US4834502,4834502,"Holiday Lakes town, Texas",0,0
1600000US4834508,4834508,"Holland town, Texas",0,0
1600000US4834532,4834532,"Holliday city, Texas",0,0
1600000US4834586,4834586,"Holly Lake Ranch CDP, Texas",0,0
1600000US4834628,4834628,"Hollywood Park town, Texas",0,0
1600000US4834671,4834671,"Homestead Meadows North CDP, Texas",0,0
1600000US4834673,4834673,"Homestead Meadows South CDP, Texas",0,0
1600000US4834700,4834700,"Honey Grove city, Texas",0,0
1600000US4834736,4834736,"Hooks city, Texas",0,0
1600000US4834856,4834856,"Hornsby Bend CDP, Texas",0,0
1600000US4834865,4834865,"Horseshoe Bend CDP, Texas",0,0
1600000US4835072,4835072,"Howardwick city, Texas",0,0
1600000US4835084,4835084,"Howe town, Texas",0,0
1600000US4835180,4835180,"Hubbard city, Texas",0,0
1600000US4835253,4835253,"Hudson Bend CDP, Texas",0,0
1600000US4835228,4835228,"Hudson city, Texas",0,0
1600000US4835254,4835254,"Hudson Oaks city, Texas",0,0
1600000US4835300,4835300,"Hughes Springs city, Texas",0,0
1600000US4835324,4835324,"Hull CDP, Texas",0,0
1600000US4835420,4835420,"Hungerford CDP, Texas",0,0
1600000US4835480,4835480,"Hunters Creek Village city, Texas",0,0
1600000US4835492,4835492,"Huntington city, Texas",0,0
1600000US4835612,4835612,"Hutchins city, Texas",0,0
1600000US4835636,4835636,"Huxley city, Texas",0,0
1600000US4835684,4835684,"Iago CDP, Texas",0,0
1600000US4835732,4835732,"Idalou city, Texas",0,0
1600000US4835754,4835754,"Iglesia Antigua CDP, Texas",0,0
1600000US4835816,4835816,"Impact town, Texas",0,0
1600000US4835828,4835828,"Imperial CDP, Texas",0,0
1600000US4835915,4835915,"Indian Hills CDP, Texas",0,0
1600000US4835918,4835918,"Indian Lake town, Texas",0,0
1600000US4835954,4835954,"Indian Springs CDP, Texas",0,0
1600000US4835966,4835966,"Indio CDP, Texas",0,0
1600000US4835984,4835984,"Industry city, Texas",0,0
1600000US4835996,4835996,"Inez CDP, Texas",0,0
1600000US4836020,4836020,"Ingleside on the Bay city, Texas",0,0
1600000US4836032,4836032,"Ingram city, Texas",0,0
1600000US4836068,4836068,"Iola city, Texas",0,0
1600000US4836092,4836092,"Iowa Colony village, Texas",0,0
1600000US4836128,4836128,"Iraan city, Texas",0,0
1600000US4836140,4836140,"Iredell city, Texas",0,0
1600000US4837072,4837072,"Italy town, Texas",0,0
1600000US4837084,4837084,"Itasca city, Texas",0,0
1600000US4837112,4837112,"Ivanhoe city, Texas",0,0
1600000US4837665,4837665,"J.F. Villareal CDP, Texas",0,0
1600000US4837168,4837168,"Jacksboro city, Texas",0,0
1600000US4837252,4837252,"Jamaica Beach city, Texas",0,0
1600000US4837390,4837390,"Jardin de San Julian CDP, Texas",0,0
1600000US4837396,4837396,"Jarrell city, Texas",0,0
1600000US4837468,4837468,"Jayton city, Texas",0,0
1600000US4837528,4837528,"Jefferson city, Texas",0,0
1600000US4837648,4837648,"Jewett city, Texas",0,0
1600000US4837684,4837684,"Joaquin city, Texas",0,0
1600000US4837780,4837780,"Johnson City city, Texas",0,0
1600000US4837924,4837924,"Jolly city, Texas",0,0
1600000US4837984,4837984,"Jones Creek village, Texas",0,0
1600000US4838020,4838020,"Jonestown city, Texas",0,0
1600000US4838068,4838068,"Josephine city, Texas",0,0
1600000US4838116,4838116,"Jourdanton city, Texas",0,0
1600000US4838168,4838168,"Juarez CDP, Texas",0,0
1600000US4838248,4838248,"Junction city, Texas",0,0
1600000US4838332,4838332,"Justin city, Texas",0,0
1600000US4838452,4838452,"Karnes City city, Texas",0,0
1600000US4838518,4838518,"K-Bar Ranch CDP, Texas",0,0
1600000US4838776,4838776,"Kemah city, Texas",0,0
1600000US4838788,4838788,"Kemp city, Texas",0,0
1600000US4838800,4838800,"Kempner city, Texas",0,0
1600000US4838848,4838848,"Kendleton city, Texas",0,0
1600000US4838860,4838860,"Kenedy city, Texas",0,0
1600000US4838872,4838872,"Kenefick town, Texas",0,0
1600000US4838884,4838884,"Kennard city, Texas",0,0
1600000US4838992,4838992,"Kerens city, Texas",0,0
1600000US4839292,4839292,"Kingsbury CDP, Texas",0,0
1600000US4839304,4839304,"Kingsland CDP, Texas",0,0
1600000US4839460,4839460,"Kirbyville city, Texas",0,0
1600000US4839520,4839520,"Kirvin town, Texas",0,0
1600000US4839664,4839664,"Knippa CDP, Texas",0,0
1600000US4839680,4839680,"Knollwood city, Texas",0,0
1600000US4839700,4839700,"Knox City town, Texas",0,0
1600000US4839844,4839844,"Kosse town, Texas",0,0
1600000US4839868,4839868,"Kountze city, Texas",0,0
1600000US4839904,4839904,"Kress city, Texas",0,0
1600000US4839916,4839916,"Krugerville city, Texas",0,0
1600000US4839928,4839928,"Krum city, Texas",0,0
1600000US4839940,4839940,"Kurten town, Texas",0,0
1600000US4839988,4839988,"La Blanca CDP, Texas",0,0
1600000US4839994,4839994,"La Carla CDP, Texas",0,0
1600000US4840000,4840000,"La Casita CDP, Texas",0,0
1600000US4840018,4840018,"La Chuparosa CDP, Texas",0,0
1600000US4840100,4840100,"La Coma CDP, Texas",0,0
1600000US4840186,4840186,"La Escondida CDP, Texas",0,0
1600000US4840188,4840188,"La Esperanza CDP, Texas",0,0
1600000US4840210,4840210,"La Feria North CDP, Texas",0,0
1600000US4840288,4840288,"La Grulla city, Texas",0,0
1600000US4840342,4840342,"La Homa CDP, Texas",0,0
1600000US4841086,4841086,"La Loma de Falcon CDP, Texas",0,0
1600000US4841170,4841170,"La Minita CDP, Texas",0,0
1600000US4841420,4841420,"La Paloma Addition CDP, Texas",0,0
1600000US4841416,4841416,"La Paloma CDP, Texas",0,0
1600000US4841424,4841424,"La Paloma Ranchettes CDP, Texas",0,0
1600000US4841422,4841422,"La Paloma-Lost Creek CDP, Texas",0,0
1600000US4841440,4841440,"La Porte city, Texas",0,0
1600000US4841449,4841449,"La Presa CDP, Texas",0,0
1600000US4841452,4841452,"La Pryor CDP, Texas",0,0
1600000US4841458,4841458,"La Puerta CDP, Texas",0,0
1600000US4841503,4841503,"La Rosita CDP, Texas",0,0
1600000US4841660,4841660,"La Tina Ranch CDP, Texas",0,0
1600000US4841764,4841764,"La Vernia city, Texas",0,0
1600000US4841782,4841782,"La Victoria CDP, Texas",0,0
1600000US4841788,4841788,"La Villa city, Texas",0,0
